2020-05-07 04:55:22, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@rizieq_5,Muhammad Rizieq,Yogyakarta-INDONESIA,True,769,356,1938,False
2020-05-07 04:25:29, hasil debat tudingan konspirasi corona erinx tidak percaya data covid 19 dari pemerintah dia hanya percaya pak jokowi ,17,0,@YoungTanjuang,Mak Adang,Dimana Bumi Dipijak,False,3969,4001,30357,False
2020-05-07 04:05:55, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@altriutari,tar,"Bandung, Jawa Barat",True,241,833,16792,False
2020-05-07 03:50:46, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@InggridOlivia,Inggrid Olivia,Jakarta,False,221,499,23793,False
2020-05-07 03:25:25, hasil debat tudingan konspirasi corona erinx tidak percaya data covid 19 dari pemerintah dia hanya percaya pak jokowi ,17,0,@theendlessmess,The Endlessmess,,False,4084,647,36587,False
2020-05-07 03:23:08, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@dikayu8,samina,,False,72,0,251,False
2020-05-07 03:07:40, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@ameliagitap,Amelia gita,Bandung,False,415,335,5922,False
2020-05-07 03:04:03, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@achy7_,Desiana Sapta Hasdi,"Garut, West Java",True,257,777,32267,False
2020-05-07 03:03:12, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@tsara_f,Tsara Fadhillah,,False,134,181,4000,False
2020-05-07 02:52:35, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@safitra2,@de,"Pesisir Selatan, Sumatera Bara",False,241,24,298,False
2020-05-07 02:06:25, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@haiakurara,Rara,,True,85,93,1913,False
2020-05-07 02:04:18, hasil debat tudingan konspirasi corona erinx tidak percaya data covid 19 dari pemerintah dia hanya percaya pak jokowi ,17,0,@Betadin7,Sultan Hasanuddin (Ayam Jantan Dari Timur),,False,419,397,24885,False
2020-05-07 01:48:22, aiman pun sempat tertawa saat menjelaskan konspirasi virus corona jerinx ajj gk tau beda rapid test ma swa ,48,0,@imakoe2901,제 이름은 NING입니다,Rumahku Surgaku,False,1366,1368,13610,False
2020-05-07 01:41:26, hasil debat tudingan konspirasi corona erinx tidak percaya data covid 19 dari pemerintah dia hanya percaya pak jokowi ,17,0,@Pejuang_Langit,Virus Corowi = Bisa Menyebabkan kedunguan,Bumi Bukan Di Mars,False,2821,2900,22134,False
2020-05-07 01:22:00, hasil debat tudingan konspirasi corona erinx tidak percaya data covid 19 dari pemerintah dia hanya percaya pak jokowi ,17,0,@Nurulkjo1,ululkjo,,False,1273,1161,11330,False
2020-05-07 00:40:05, aiman pun sempat tertawa saat menjelaskan konspirasi virus corona jerinx ajj gk tau beda rapid test ma swa ,48,0,@catoer_ndp,The Gascoigne 103,"Blora, Indonesia",True,653,1250,23145,False
2020-05-07 00:17:04, mbak pahami dulu narasinya jrx ya saya bukan fans dia apa yg disampaikan dia itu maksudnya gini virus ,0,0,@Yan_Dy_,Toge Lurus,,False,314,94,2442,False
2020-05-07 00:10:23, aiman pun sempat tertawa saat menjelaskan konspirasi virus corona jerinx ajj gk tau beda rapid test ma swa ,48,0,@21Lai21,Lai21,"Guddur Village, India",False,685,315,74683,False
2020-05-06 23:55:58, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@beawfty,lala,,False,1176,1203,4673,False
2020-05-06 23:52:48, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@EsTehAngetAsli,Kuro,,False,892,834,1396,False
2020-05-06 23:50:38, aiman pun sempat tertawa saat menjelaskan konspirasi virus corona jerinx ajj gk tau beda rapid test ma swa ,48,0,@anton_harjo,Pemred(Pemakanrendang).com,"Cilangkap, Jakarta - Indonesia",False,672,220,8018,False
2020-05-06 23:15:00, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@hiashaabilaaa,as,,True,2288,4738,45147,False
2020-05-06 22:53:28, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@danieimr,Danie Ramadhan,"Gowa, Sulawesi Selatan",True,1160,573,5227,False
2020-05-06 22:46:28, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@holdingthispain,RaiseAwareness,,False,0,5,414,False
2020-05-06 22:45:27, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@gendryprahmaa,Geegeeen.,Batam.,True,251,295,20319,False
2020-05-06 22:31:45, hasil debat tudingan konspirasi corona erinx tidak percaya data covid 19 dari pemerintah dia hanya percaya pak jokowi ,17,0,@Ardi01879,PRESIDEN KOPLAK.,"Kuala Selangor, Selangor",False,1837,1532,20721,False
2020-05-06 22:16:34, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@yosuareviens,yosua revie,Indonesia,True,719,472,13723,False
2020-05-06 22:13:58, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@Ekasfy,Eka Sofyana,Aceh,True,501,2363,45838,False
2020-05-06 21:58:05,apa covid ini konspirasi kok ku jdi kpikir begitu ga salah kn coba demam berdarah dianggap pnyakit pandemi juga knpa corona aja ,0,0,@djanoe,janu herjanto,"metro,lampung",True,817,844,17225,False
2020-05-06 21:49:23, aiman pun sempat tertawa saat menjelaskan konspirasi virus corona jerinx ajj gk tau beda rapid test ma swa ,48,0,@awinkrafael,UpN-Up,Somewhere Only me know,True,468,208,7625,False
2020-05-06 21:46:58, yang bilang corona konspirasi ini contoh paru paru kena corona,0,0,@alvaryo,alvaryo recoba,cayman islands,False,571,79,12592,True
2020-05-06 21:45:37, virus corona kalah di taiwan dgn tanpa lockdown entah mereka percaya konspirasi elit global atau engga tapi satu negar ,6801,0,@thaydrrx,Thasya Sabilla,"7,296 miles away.",True,498,1046,64136,False
2020-05-06 21:44:02, hasil debat tudingan konspirasi corona erinx tidak percaya data covid 19 dari pemerintah dia hanya percaya pak jokowi ,17,0,@Dagdigduq,Arya Dwipangga,,True,2281,1892,26179,False
2020-05-06 21:32:33, teori konspirasi wabah covid 19 sulit dibantah setelah sebelumnya seorang peneliti berkeban ,2,0,@eko_juandri,"E.J.Tanjung,Rj.Intan",Negeri para BEDEBAH,True,1970,1481,29505,False
